Latitude,Longitude,Distrito,Concelho,Mes,Dia,temp_12h,rh_12h,ws_12h,pr_dia,FFMC,ISI,DMC,DC,BUI,FWI,DSR,incendio
42.0110980002085,-8.59448200013902,Viana do Castelo,Valença,7,10,26.1,46,16.1,0.0,88.5675,7.8568,9.4496,23.402,9.4451,8.0274,1.085591,0
41.8083333333333,-7.59416666666667,Vila Real,Montalegre,3,23,12.2,39,7.1,0.0,87.0474,4.0163,7.3829,16.9,7.3418,3.6226,0.265478,1
41.924603000217,-6.57721499972873,Bragança,Bragança,1,18,7.4,63,2.1,0.0,84.9038,2.3117,6.3872,16.036,6.4008,1.4501,0.052508,1
41.6541669999229,-8.03601799991396,Braga,Vieira do Minho,3,20,7.3,53,9.5,0.0,85.0477,3.4235,6.673,16.018,6.654,2.8146,0.169835,1
41.4193099999428,-8.71530300034417,Porto,Póvoa de Varzim,3,12,17.2,69,16.6,0.0,85.0477,4.8961,6.967,17.8,7.0427,4.4074,0.375642,0
40.2808333333333,-6.88916666666667,Guarda,Sabugal,3,6,10.2,74,7.6,0.1,83.9304,2.674,6.5008,16.54,6.5579,1.9513,0.088809,1
41.343041999605,-8.27190700001187,Porto,Felgueiras,4,27,12.2,89,10.2,9.3,81.8609,2.3436,2.9434,5.1825,2.7833,0.8046,0.01851,0
41.9685500000583,-7.16913800001144,Bragança,Vinhais,3,10,13.9,62,4.2,0.0,85.0477,2.6211,6.9716,17.206,6.9656,1.9804,0.09116,0
41.8411111111111,-7.86416666666667,Vila Real,Montalegre,3,24,12.3,33,7.1,0.0,87.881,4.5242,7.5304,16.918,7.4805,4.1802,0.342046,1
40.9745129998525,-8.47252299997542,Aveiro,Santa Maria da Feira,5,13,16.6,74,17.0,6.5,80.198,2.7346,4.024,12.0493,4.3861,1.4528,0.052681,0
40.5572222222222,-8.51555555555556,Aveiro,Águeda,8,15,26.2,59,8.7,0.0,86.479,4.0161,8.3108,22.72,8.682,3.9865,0.314491,1
40.5652777777778,-7.22694444444444,Guarda,Guarda,4,25,15.2,81,6.2,1.0,66.6549,0.7667,6.7508,18.69,7.0949,0.3876,0.005081,0
41.7194444444444,-7.92527777777778,Vila Real,Montalegre,4,8,13.7,58,12.2,0.0,85.0477,3.9224,7.507,18.42,7.4982,3.5679,0.258428,1
38.1517199999756,-8.69827299965752,Setúbal,Grândola,8,14,35.5,18,11.1,0.0,95.7968,16.8838,12.1959,24.394,12.0898,16.6483,3.948168,1
41.2761849996779,-8.62857000033061,Porto,Maia,3,29,18.2,56,10.2,0.4,85.7818,3.9268,7.4475,17.98,7.4312,3.5541,0.256664,1
39.579412999683,-8.39400499979655,Santarém,Tomar,7,11,29.6,43,25.6,0.0,89.8638,15.2734,10.1097,24.032,10.0859,14.2881,3.012112,1
37.9666666666667,-8.07472222222222,Beja,Aljustrel,7,1,27.6,42,11.9,0.0,89.434,7.2004,9.9094,23.672,9.8879,7.5917,0.983492,0
41.3988888888889,-8.065,Braga,Celorico de Basto,8,5,28.0,40,5.8,0.0,89.6508,5.4622,9.6045,23.044,9.5852,5.7783,0.606679,0
41.1303070004781,-8.4980879995558,Porto,Gondomar,8,17,29.8,29,13.8,0.0,92.3204,11.9548,10.5292,23.368,10.4729,11.9726,2.202746,1
40.9366460000144,-7.78996599992116,Viseu,Vila Nova de Paiva,3,24,10.1,69,22.6,0.3,84.4013,6.0653,6.5918,16.522,6.6003,5.3191,0.523971,0
41.3466666666667,-8.09722222222222,Braga,Celorico de Basto,7,30,22.7,54,11.5,0.0,86.6994,4.7714,8.5712,22.79,8.8352,4.8361,0.442721,1
41.0068979999754,-8.46833600004514,Aveiro,Santa Maria da Feira,8,9,23.1,59,4.5,0.0,85.9698,3.0251,8.0484,22.162,8.4369,2.794,0.167644,1
41.6285200002458,-8.42532200018565,Braga,Vila Verde,7,14,24.6,53,6.2,0.0,87.0355,3.8318,8.8368,23.132,9.04,3.8736,0.298897,1
40.5267469999525,-8.42163299984402,Aveiro,Águeda,3,19,17.4,53,22.9,0.0,86.1507,7.8424,7.4821,17.836,7.4599,7.1873,0.892664,0
41.2639579995473,-8.35974800003899,Porto,Paços de Ferreira,4,17,14.9,43,18.7,0.0,87.1272,7.2882,8.211,18.636,8.1657,7.0074,0.853494,1
38.9864180000623,-9.15680899990929,Lisboa,Sobral de Monte Agraço,5,28,26.6,41,12.3,0.0,89.4171,7.3292,10.3026,22.192,10.2322,7.8416,1.041506,0
39.1940149996016,-8.58313199996948,Santarém,Almeirim,8,25,27.0,55,13.2,0.0,87.2655,5.634,8.6105,22.864,8.87,5.7222,0.596282,0
41.1221100001865,-8.09313899993897,Porto,Baião,7,17,31.7,28,14.0,0.0,92.9386,13.1724,11.5464,24.41,11.4667,13.4544,2.708079,1
41.608365000089,-8.60143300003476,Braga,Barcelos,3,20,11.9,51,7.7,0.0,85.588,3.3696,7.0858,16.846,7.0624,2.8619,0.17492,1
41.0640420002407,-8.61688700000445,Porto,Vila Nova de Gaia,3,28,20.6,46,9.7,0.0,87.4746,4.8662,7.9975,18.412,7.9589,4.6685,0.415926,1
37.1669444444444,-8.59333333333333,Faro,Portimão,8,11,27.6,39,16.2,0.0,90.0441,9.7598,9.6143,22.972,9.5929,9.7468,1.530567,1
41.8652777777778,-8.36138888888889,Viana do Castelo,Arcos de Valdevez,3,20,9.4,54,6.9,0.0,85.0477,3.0031,6.8233,16.396,6.8049,2.3918,0.127325,1
38.6259030003018,-9.19110500017802,Setúbal,Almada,7,31,22.0,46,24.8,0.0,87.9382,11.1287,8.9296,22.664,8.9971,10.5699,1.766751,1
41.4197320000331,-8.6861180000835,Porto,Póvoa de Varzim,3,24,12.9,66,8.5,0.0,85.0471,3.255,6.8114,17.026,6.8113,2.6733,0.15504,1
40.8943900002374,-7.7212980000178,Viseu,Vila Nova de Paiva,4,15,18.2,55,8.2,0.0,85.8871,3.603,8.1055,19.23,8.081,3.3759,0.234326,0
41.8577777777778,-7.67805555555556,Vila Real,Montalegre,3,7,8.8,67,6.8,0.0,84.619,2.8177,6.5569,16.288,6.5539,2.1197,0.10282,0
37.3036111111111,-7.49166666666667,Faro,Castro Marim,5,8,25.2,32,12.7,0.0,90.7272,9.0213,10.7082,21.94,10.6142,9.5527,1.47704,1
41.8,-7.84166666666667,Vila Real,Montalegre,3,18,7.9,43,15.6,0.0,86.0936,5.3852,6.8745,16.126,6.8448,4.7995,0.436796,1
41.081720000373,-8.47054199986988,Porto,Gondomar,8,13,29.2,57,5.8,0.0,87.1817,3.8343,8.6898,23.26,8.9864,3.8629,0.297445,1
41.2115729999542,-8.64568799972534,Porto,Matosinhos,8,1,22.0,71,19.6,0.0,85.0477,5.6951,7.383,21.964,8.0235,5.4973,0.555434,0
40.7555555555556,-8.50027777777778,Aveiro,Albergaria-a-Velha,8,16,26.9,47,13.5,0.0,88.5079,6.8334,9.0637,22.846,9.1009,6.955,0.842241,1
40.9366460000144,-7.78996599992116,Viseu,Vila Nova de Paiva,4,13,9.4,73,7.0,4.8,74.98,1.0887,3.7689,12.1374,4.2435,0.4372,0.006289,0
40.6396830002467,-7.86477800051371,Viseu,Viseu,7,11,31.5,31,17.5,0.0,92.3703,14.5068,11.2829,24.374,11.2136,14.3629,3.040081,0
41.1266779994965,-8.51512500021193,Porto,Gondomar,7,17,28.5,50,8.4,0.0,88.208,5.0622,9.4759,23.834,9.5046,5.3386,0.52737,0
39.0356900000572,-8.55566699981689,Santarém,Coruche,8,20,25.4,70,17.0,0.5,85.0477,4.9957,7.6412,22.576,8.2779,4.8972,0.452665,0
41.342392999861,-8.35406700001823,Porto,Santo Tirso,3,13,11.2,72,18.2,6.5,79.6085,2.7337,3.3995,8.3773,3.3929,1.0628,0.030298,0
41.3981680001153,-8.16717500001192,Porto,Felgueiras,8,31,21.9,55,11.1,0.0,86.434,4.5037,8.1367,21.946,8.4454,4.4432,0.381054,0
39.1119890001085,-8.86958799997966,Lisboa,Azambuja,8,16,27.5,41,23.6,0.0,89.7849,13.6538,9.4836,22.954,9.4683,12.7451,2.460519,1
38.9688620000415,-8.98809900018904,Lisboa,Vila Franca de Xira,3,10,15.6,73,26.0,4.8,78.2988,3.5823,3.8502,12.0034,4.2735,2.2884,0.117743,0
38.9188899999195,-9.08667000002331,Lisboa,Loures,3,27,17.5,44,10.9,0.0,87.2797,5.0276,7.7755,17.854,7.7357,4.758,0.43014,1
41.6227170001136,-8.2474449994829,Braga,Póvoa de Lanhoso,1,8,12.4,62,1.8,0.1,85.0477,2.3225,6.6316,16.936,6.7022,1.5363,0.058158,0
39.6437349997626,-8.81462699996101,Leiria,Batalha,7,23,25.9,57,10.6,0.0,86.7512,4.5934,8.7267,23.366,9.0259,4.7039,0.421525,0
41.7241666666667,-8.71222222222222,Viana do Castelo,Viana do Castelo,8,29,21.0,54,18.1,0.0,86.5104,6.4781,8.0987,21.784,8.3949,6.3641,0.719749,0
40.9103320005205,-8.28689200003942,Aveiro,Arouca,4,3,17.8,61,6.6,0.0,85.121,2.9881,7.787,19.158,7.7795,2.6024,0.147837,1
41.1472219996982,-8.41397299978468,Porto,Paredes,7,17,33.3,25,15.0,0.0,93.9238,15.8932,12.0593,24.698,11.9645,15.8361,3.613641,1
40.6107419999441,-7.81526499960158,Viseu,Mangualde,8,17,22.3,63,17.3,5.4,82.3301,3.549,4.7539,15.5069,5.3825,2.5931,0.146897,0
39.4551850001017,-9.13674799998601,Leiria,Caldas da Rainha,7,29,22.3,70,32.4,0.0,85.0477,10.8546,7.6487,22.718,8.3061,10.0022,1.602291,0
39.4191400000784,-8.07023300011953,Santarém,Abrantes,5,12,28.0,28,5.9,0.0,91.8187,7.4795,11.5159,22.444,11.3981,8.4128,1.179547,0
40.655760000017,-7.94450499958462,Viseu,Viseu,3,23,12.6,69,27.2,7.9,82.5724,6.0234,3.4042,6.3102,3.267,3.8674,0.298051,0
41.6611111111111,-7.97277777777778,Vila Real,Montalegre,3,21,10.0,74,16.4,2.2,71.3677,1.4958,4.8765,16.504,5.6094,0.677,0.013637,0
41.2787529998355,-8.41132299953037,Porto,Paços de Ferreira,3,29,16.9,68,9.2,2.5,74.6485,1.195,5.0648,17.746,5.9116,0.5539,0.009561,0
40.9408333333333,-8.00166666666667,Viseu,Castro Daire,4,16,19.0,54,4.0,0.0,86.0449,2.9811,8.2415,19.374,8.2127,2.6915,0.156913,0
41.1670179999868,-7.9253419997957,Porto,Baião,1,9,2.6,53,8.8,0.2,85.0477,3.3048,6.2141,15.172,6.2031,2.5702,0.144613,1
38.5679299999608,-8.89900000042386,Setúbal,Palmela,7,11,28.1,43,20.0,0.0,89.5071,10.9439,9.9089,23.762,9.8893,10.8661,1.855321,1
41.8419444444444,-7.74611111111111,Vila Real,Montalegre,3,31,1.8,75,17.9,5.6,75.8321,1.9822,3.0574,8.1832,3.1616,0.7113,0.014884,0
40.2756699996524,-7.50773300011953,Castelo Branco,Covilhã,7,12,34.5,16,8.7,0.0,95.9337,15.2407,13.0231,24.914,12.8956,15.8468,3.617963,0
40.8430555555556,-7.26194444444444,Guarda,Trancoso,7,17,30.5,22,14.5,0.0,93.9298,15.5107,11.7887,24.194,11.695,15.3947,3.437283,1
38.7371669999758,-9.36841500004133,Lisboa,Cascais,5,14,22.8,59,15.8,0.9,79.087,2.302,8.5797,21.508,8.5915,1.9021,0.084878,0
37.6608333333333,-8.77444444444444,Beja,Odemira,7,18,21.8,68,20.7,0.0,85.0477,6.0196,7.721,22.628,8.3334,5.9129,0.631904,1
39.2713000000848,-8.82496700021956,Santarém,Rio Maior,7,20,29.1,40,14.0,0.0,90.1249,8.8375,10.2556,23.942,10.2232,9.2249,1.388527,0
39.0929999997881,-9.12251899984148,Lisboa,Alenquer,5,4,17.6,66,19.4,0.0,85.0477,5.638,7.6738,20.572,7.9416,5.4149,0.540792,1
40.8628679996067,-7.82523300011953,Viseu,Vila Nova de Paiva,3,16,10.9,54,23.9,0.0,85.1845,7.2076,6.9409,16.666,6.9221,6.4257,0.732135,1
37.2844444444444,-7.8075,Faro,Tavira,3,27,14.7,73,25.2,0.0,84.2888,6.8102,6.7272,17.35,6.8319,6.0528,0.658618,0
41.1300169997745,-8.62738199975755,Porto,Vila Nova de Gaia,8,10,23.1,66,12.0,0.0,85.1084,3.9157,7.6986,22.162,8.2407,3.7603,0.28361,1
41.675,-8.00222222222222,Braga,Vieira do Minho,3,12,16.8,63,1.4,0.0,85.0477,2.2762,7.129,17.728,7.1265,1.567,0.060236,0
39.3811749998728,-7.38295200030009,Portalegre,Marvão,3,2,11.4,66,10.0,0.0,84.9086,3.4444,6.7245,16.756,6.7229,2.8549,0.174164,0
38.6241300000085,-9.0148429997762,Setúbal,Barreiro,5,4,20.2,55,14.4,0.0,86.2211,5.161,8.5234,21.04,8.5175,5.1379,0.492794,1
40.9918529997932,-8.49456400023566,Aveiro,Santa Maria da Feira,7,21,23.4,63,5.0,0.0,85.5091,2.9088,8.129,22.916,8.6166,2.6922,0.156985,1
39.8758850002289,-8.94074699984656,Leiria,Marinha Grande,8,1,22.5,67,21.3,0.0,85.0477,6.2044,7.6078,22.054,8.1699,6.028,0.653854,0
38.846720000373,-9.3395800002416,Lisboa,Sintra,5,7,18.0,69,15.8,0.0,85.0477,4.7026,7.5588,20.644,7.8928,4.4841,0.387293,1
41.9602777777778,-8.5025,Viana do Castelo,Paredes de Coura,3,18,9.7,54,14.3,0.0,85.0499,4.3616,6.8468,16.45,6.8283,3.8214,0.291817,1
40.5694269998868,-7.78341800000105,Viseu,Mangualde,8,19,28.4,29,9.3,0.0,91.8734,8.9462,10.324,23.116,10.2719,9.3421,1.419889,1
40.2177799999714,-8.10777999983893,Coimbra,Arganil,8,8,26.9,47,10.5,0.0,88.4454,5.8222,9.0637,22.846,9.1009,5.9843,0.645486,0
41.2306669998169,-8.0451150004069,Porto,Amarante,3,23,10.9,74,19.6,9.5,85.0856,5.7249,3.1098,3.3702,2.7448,3.4019,0.23753,0
41.2596679994795,-8.36877500004239,Porto,Paços de Ferreira,3,20,14.5,59,20.2,0.5,85.0477,5.8699,7.0903,17.314,7.0793,5.325,0.524986,0
41.3880555555556,-8.11305555555556,Braga,Celorico de Basto,7,16,27.8,27,13.4,0.0,92.268,11.6301,10.9548,23.708,10.8864,11.9129,2.18332,1
39.4966109996372,-9.11078600035773,Leiria,Alcobaça,3,20,12.9,36,23.7,0.0,87.8913,10.4582,7.5273,17.026,7.4806,9.2698,1.400502,1
37.2636111111111,-7.61361111111111,Faro,Tavira,3,11,24.1,34,9.4,0.0,90.0335,6.9179,8.8351,19.042,8.7655,6.9079,0.83216,0
41.7647222222222,-7.71472222222222,Vila Real,Montalegre,4,10,11.9,92,5.4,2.9,65.7088,0.7116,4.0377,15.779,4.9248,0.3041,0.003308,0
39.1497200001611,-9.14860999955071,Lisboa,Torres Vedras,3,28,16.1,68,16.8,1.5,74.394,1.7298,6.9382,17.602,6.9891,0.868,0.021172,0
41.7974050002628,-8.3280879995558,Viana do Castelo,Ponte da Barca,3,22,16.0,51,6.3,0.0,86.064,3.3564,7.4283,17.584,7.4028,2.9329,0.182673,1
39.571001999908,-8.4101150004069,Santarém,Tomar,7,12,20.9,49,27.6,0.0,87.3083,11.7113,8.6351,22.466,8.8072,10.9222,1.872304,1
39.7154279994965,-7.42359699991014,Castelo Branco,Castelo Branco,8,13,36.9,18,2.6,0.0,95.6913,10.845,12.4329,24.646,12.3224,11.91,2.182388,1
41.0369029998779,-8.23219699965583,Aveiro,Castelo de Paiva,4,4,18.8,35,14.1,0.0,88.9495,7.504,9.1359,19.338,9.0577,7.5549,0.975071,1
41.82424200005,-7.54437200016446,Vila Real,Chaves,3,12,4.6,94,16.6,10.4,81.5338,3.1122,2.5928,0.7622,1.8644,0.9449,0.024605,0
40.7972222222222,-8.46277777777778,Aveiro,Oliveira de Azeméis,3,15,16.4,52,10.5,0.0,86.0495,4.1391,7.4319,17.656,7.408,3.768,0.284639,1
41.1944769997067,-7.88916699992286,Vila Real,Mesão Frio,7,6,23.6,44,10.8,0.0,88.3242,5.809,9.2485,22.952,9.2451,6.0191,0.652137,0
41.4181650000148,-8.72720499992371,Porto,Póvoa de Varzim,5,3,17.9,56,9.9,0.0,85.7411,3.8459,8.2009,20.626,8.2256,3.6804,0.273026,1
41.5380510001712,-6.95877500004239,Bragança,Macedo de Cavaleiros,5,7,18.5,54,7.2,0.0,86.0374,3.499,8.3736,20.734,8.3691,3.3306,0.228788,1
41.7077777777778,-7.27444444444444,Vila Real,Valpaços,1,7,3.2,54,2.4,0.0,85.0477,2.3938,6.2435,15.28,6.2336,1.5229,0.057269,1
41.3005869999859,-8.17785499996609,Porto,Amarante,8,11,28.7,47,5.8,0.0,88.6367,4.7223,9.2606,23.17,9.2643,4.9092,0.454627,1
41.2367719999949,-8.54937799983554,Porto,Maia,3,24,13.0,61,9.1,0.0,85.0477,3.3552,6.9374,17.044,6.9292,2.8123,0.169594,1
39.0006539999776,-9.17663699997796,Lisboa,Sobral de Monte Agraço,3,22,14.4,60,10.6,0.3,85.0477,3.6186,7.0569,17.296,7.0476,3.1256,0.204457,0
41.5692170000076,-7.89268299950494,Braga,Cabeceiras de Basto,3,30,13.6,59,13.7,1.3,74.4804,1.4861,7.0274,17.152,7.0162,0.7471,0.016236,1
41.4206929998928,-7.73423300001356,Vila Real,Vila Real,3,28,12.6,50,12.8,0.0,85.8255,4.5039,7.1677,16.972,7.1423,4.0574,0.32447,1
41.7738888888889,-7.68111111111111,Vila Real,Montalegre,3,15,11.9,70,11.5,0.0,84.5018,3.5144,6.6648,16.846,6.7014,2.9234,0.181626,0
41.1991049999661,-8.40102999998464,Porto,Paredes,3,20,10.4,44,16.5,0.0,86.3066,5.8067,7.0978,16.576,7.066,5.2629,0.514214,1
40.9592550002204,-7.52192000018226,Viseu,Sernancelhe,7,25,19.8,76,6.8,3.2,74.1091,1.0305,4.7929,19.4454,5.9311,0.4784,0.007376,1
41.7738888888889,-7.68111111111111,Vila Real,Montalegre,3,22,8.1,64,8.2,0.0,84.835,3.1141,6.5646,16.162,6.5574,2.4552,0.133355,1
40.9684169999758,-8.56283999972873,Aveiro,Santa Maria da Feira,7,16,29.8,38,9.0,0.0,90.4919,7.2394,10.4994,24.068,10.4583,7.8388,1.040853,1
41.43,-8.18472222222222,Braga,Fafe,8,3,24.6,47,11.3,0.0,88.0478,5.7257,8.812,22.432,8.8917,5.8198,0.614407,0
38.4111111111111,-7.40027777777778,Évora,Reguengos de Monsaraz,7,22,32.2,18,3.1,0.0,94.6278,9.6167,12.413,24.5,12.3005,10.7928,1.833216,1
41.5733333333333,-7.84138888888889,Braga,Cabeceiras de Basto,3,12,7.3,88,10.7,18.1,97.3561,20.4038,2.5135,1.018,1.8483,10.3412,1.699663,0
41.2338640000092,-7.06561200035943,Bragança,Torre de Moncorvo,3,9,9.1,58,5.9,0.0,85.0477,2.8555,6.7303,16.342,6.7167,2.202,0.109991,1
41.9291666666667,-8.4975,Viana do Castelo,Arcos de Valdevez,1,2,6.0,90,18.0,0.3,80.3021,2.9079,6.0874,15.784,6.1984,2.1367,0.104281,0
41.4205419998699,-7.73339700000154,Vila Real,Vila Real,3,21,5.1,53,12.1,0.0,85.0477,3.9027,6.4967,15.622,6.4786,3.2617,0.220479,1
38.7799970001645,-9.2700720000267,Lisboa,Sintra,4,19,18.6,53,4.9,0.2,86.1337,3.1586,8.2447,19.302,8.2139,2.9018,0.17926,1
41.4376479999224,-7.21762700001399,Bragança,Mirandela,7,11,30.4,30,9.0,0.0,92.11,9.1119,11.1786,24.176,11.1098,9.8403,1.556669,0
41.0528030000793,-8.09842999988132,Viseu,Cinfães,8,13,28.8,46,5.4,0.0,88.7993,4.7374,9.3333,23.188,9.3303,4.9442,0.460387,1
38.7702390000555,-9.20446600013309,Lisboa,Odivelas,3,11,14.4,70,13.8,3.1,74.9913,1.5346,4.4604,14.6419,5.0641,0.6638,0.01317,0
41.6770229996575,-8.1238699997796,Braga,Vieira do Minho,3,19,14.7,59,15.6,0.0,85.0477,4.6555,7.1042,17.35,7.0933,4.1911,0.343628,0
41.5718150001102,-8.3519799999396,Braga,Braga,3,15,15.4,51,11.9,0.0,86.0561,4.4457,7.3782,17.476,7.3529,4.0632,0.325292,1
38.337873000039,-7.50920200030009,Évora,Reguengos de Monsaraz,8,11,33.2,26,3.6,0.0,93.2513,8.1484,11.24,23.98,11.1648,8.9704,1.321429,1
41.0583120001687,-8.43647899998559,Porto,Gondomar,3,11,15.1,75,19.7,4.9,77.4295,2.4274,3.7507,11.7462,4.1714,0.968,0.025679,1
41.5665869998932,-8.17009800010257,Braga,Póvoa de Lanhoso,5,8,18.1,62,10.5,0.0,85.0477,3.6004,7.9208,20.662,8.0891,3.3751,0.234221,1
41.2298149998983,-8.66734200000763,Porto,Maia,4,22,15.9,67,16.8,0.0,85.0477,4.9456,7.36,18.816,7.4423,4.5841,0.402708,0
41.4498130003611,-8.51487000041538,Braga,Vila Nova de Famalicão,3,19,12.6,51,10.1,0.0,85.6879,3.8561,7.1443,16.972,7.1205,3.3947,0.236642,1
41.2296469995711,-8.66792699999279,Porto,Maia,4,12,14.7,46,27.9,0.0,86.7554,10.9898,8.0684,18.6,8.0304,9.9616,1.590796,1
38.6988729996151,-9.27568200005425,Lisboa,Oeiras,3,15,16.8,54,16.9,0.0,85.899,5.5949,7.4036,17.728,7.3834,5.1815,0.500216,1
38.0280555555556,-7.86055555555556,Beja,Beja,7,5,29.4,42,6.2,0.0,89.6107,5.5415,10.1546,23.996,10.128,6.0291,0.654063,0
38.9834970000055,-9.07598299980164,Lisboa,Arruda Dos Vinhos,7,3,21.5,47,27.2,0.0,87.7162,12.1664,8.8131,22.574,8.92,11.3287,1.997422,0
41.0225899998347,-8.49240999963548,Porto,Vila Nova de Gaia,7,22,22.3,66,8.8,0.0,85.0477,3.3048,7.8685,22.718,8.4341,3.1234,0.204196,1
41.3076600000593,-8.36376299964057,Porto,Paços de Ferreira,7,14,25.2,44,10.5,0.0,88.611,5.9623,9.459,23.24,9.4508,6.2394,0.694979,1
39.0300330003103,-7.55343500004874,Portalegre,Fronteira,7,23,32.7,23,5.4,0.0,93.8709,9.726,12.1124,24.59,12.0134,10.774,1.827571,0
41.9904769998127,-8.58393200000127,Viana do Castelo,Valença,3,21,11.2,64,4.7,0.0,85.0477,2.688,6.7548,16.72,6.7502,2.0126,0.0938,1
41.3647222222222,-8.10583333333333,Braga,Celorico de Basto,7,17,30.9,29,10.2,0.0,92.4579,10.1667,11.3359,24.266,11.2623,10.8451,1.848976,1
41.357017999755,-7.82649799982707,Vila Real,Mondim de Basto,1,8,-1.1,48,18.8,0.0,85.0477,5.47,6.0,15.0,6.0,4.5721,0.400842,1
42.0354330000612,-8.40609200000763,Viana do Castelo,Monção,4,14,16.5,71,7.1,0.0,84.8266,2.9429,7.2374,18.924,7.3998,2.4626,0.13407,0
40.665,-8.62722222222222,Aveiro,Aveiro,7,4,23.0,73,5.7,0.0,85.0477,2.8269,7.5282,22.844,8.2552,2.5141,0.139071,0
40.5499949995677,-7.48037700017293,Guarda,Gouveia,3,19,9.2,59,15.0,0.0,85.0477,4.5168,6.7199,16.36,6.7075,3.9357,0.307437,1
41.2848000000583,-8.16808300005065,Porto,Amarante,3,10,11.8,62,3.2,0.2,85.0477,2.4923,6.8356,16.828,6.8284,1.789,0.07615,1
42.0256979995304,-8.5117419995202,Viana do Castelo,Monção,8,30,23.5,54,7.7,0.1,86.7588,3.9732,8.3361,22.234,8.6059,3.9193,0.305177,0
41.263759999805,-8.19470499992371,Porto,Amarante,8,21,25.4,54,7.1,0.0,87.0424,4.0135,8.5166,22.576,8.766,4.0056,0.317174,1
40.9468499999576,-8.52890499962701,Aveiro,Santa Maria da Feira,5,23,16.7,77,19.4,2.4,73.7112,1.9084,5.2521,20.41,6.392,0.9175,0.023355,0
41.8232730001873,-7.72279300000933,Vila Real,Montalegre,3,9,7.0,71,12.1,0.0,84.0119,3.3912,6.4004,15.964,6.3993,2.7133,0.159172,0
39.822886999978,-8.48776699993345,Santarém,Ourém,8,29,21.5,44,26.1,0.0,88.1807,12.3025,8.6128,21.874,8.6807,11.3004,1.988594,0
41.7422222222222,-8.85694444444444,Viana do Castelo,Viana do Castelo,3,23,14.4,77,7.3,0.0,83.8102,2.5922,6.6077,17.296,6.7595,1.8984,0.084586,1
41.8719444444444,-7.66805555555556,Vila Real,Montalegre,3,5,4.5,77,12.0,0.0,83.1306,3.0059,6.2196,15.514,6.2185,2.251,0.114363,0
41.2211111111111,-8.22444444444444,Porto,Penafiel,3,9,10.9,86,17.6,20.7,97.7612,30.4834,2.5956,1.666,2.05,14.5861,3.124217,0
37.1214429998398,-8.34801300048828,Faro,Silves,7,18,29.0,39,8.6,0.0,90.1369,6.7437,10.3122,23.924,10.2768,7.2924,0.915904,0
40.8410999997457,-8.32286499977112,Aveiro,Vale de Cambra,3,28,17.9,46,13.0,0.0,87.0995,5.4471,7.7489,17.926,7.7126,5.1555,0.495771,1
38.7580939997567,-9.38591200007333,Lisboa,Sintra,7,28,23.0,60,25.4,0.0,85.9841,8.6894,8.264,22.844,8.6789,8.4334,1.184654,1
41.5829770003425,-8.16619999991523,Braga,Póvoa de Lanhoso,3,9,11.1,55,8.8,0.0,85.0836,3.3212,6.9358,16.702,6.9183,2.7726,0.165381,1
40.8653520001305,-8.2576679997974,Aveiro,Arouca,2,15,11.0,59,14.0,0.0,85.0477,4.2948,6.7047,16.684,6.7025,3.7177,0.277937,1
38.7336099999977,-9.12111000008053,Lisboa,Lisboa,5,22,19.6,74,16.1,0.9,73.3707,1.5917,7.4169,20.932,7.8659,0.8469,0.02027,0
38.8151439995236,-9.17161899990506,Lisboa,Loures,7,7,34.0,27,10.4,0.0,93.55,11.9668,12.0177,24.824,11.9269,12.6943,2.443178,0
41.8227777777778,-7.83333333333333,Vila Real,Montalegre,1,4,6.4,87,7.6,0.0,81.5357,1.9779,6.12,15.856,6.2292,0.9394,0.024352,0
39.6249319998423,-8.81247300042046,Leiria,Porto de Mós,7,11,26.2,47,14.7,0.0,88.4009,7.1487,9.3981,23.42,9.3966,7.3596,0.930894,0
41.0297749996185,-7.96190199957954,Viseu,Resende,3,23,12.0,39,4.0,0.0,86.9157,3.3717,7.3621,16.864,7.3213,2.9294,0.182294,1
41.8052777777778,-7.63972222222222,Vila Real,Montalegre,8,19,22.6,41,8.9,0.0,88.5604,5.4606,8.8867,22.072,8.8837,5.5543,0.565673,0
41.4838888888889,-7.9975,Braga,Cabeceiras de Basto,3,27,12.0,45,16.9,0.0,86.4032,6.0063,7.2282,16.864,7.1959,5.4909,0.554298,0
41.0847470000055,-8.40646500004662,Porto,Gondomar,4,8,18.4,56,13.0,0.5,85.8289,4.5517,8.0801,19.266,8.0579,4.3801,0.371537,1
40.9855280000634,-7.89190600024329,Viseu,Castro Daire,3,11,7.4,83,17.3,17.9,97.2255,27.9636,2.5908,1.036,1.9227,13.4486,2.705996,0
41.9696530000369,-8.47862700038486,Viana do Castelo,Monção,4,17,16.0,56,3.4,0.0,85.4573,2.6643,7.8241,18.834,7.8063,2.2174,0.111354,1
41.8047222222222,-7.80527777777778,Vila Real,Montalegre,3,28,12.6,48,17.2,0.0,86.1046,5.8464,7.2144,16.972,7.186,5.3426,0.52807,1
41.7644180001153,-8.36698700000842,Braga,Vila Verde,7,1,18.4,77,11.9,0.6,70.4057,1.1545,7.0533,22.016,7.833,0.613,0.011438,0
38.7715299998389,-9.32442000018226,Lisboa,Sintra,7,10,30.7,35,17.2,0.0,91.4268,12.5032,10.8545,24.23,10.8008,12.5782,2.403785,1
